'ID_CLIENTE';'NOME_ALTERNATIVO';'END_CIDADE';'END_UF';'STATUS'
553;'ROTARIANOS/COTIA_COL_RIO_BRANC';'Cotia';'SP';'A'
554;'WHITE-MARTINS-DUQUE';'DUQUE DE CAXIAS';'RJ';'A'
555;'BASF/SCS';'SAO CAETANO DO SUL';'SP';'C'
556;'CCE COMPONENTES';'ITU';'SP';'C'
557;'CHEVRON_DUQUE_CAXIAS_ICONIC';'DUQUE DE CAXIAS';'RJ';'A'
558;'MANTECORP_IND_QUIM_FARM_RJ';'RIO DE JANEIRO';'RJ';'A'
559;'UNESP/ARARAQUARA_INST_QUIMICA';'Araraquara';'SP';'C'
560;'FURP';'Guarulhos';'SP';'A'
562;'INST_PESCA';'SAO PAULO';'SP';'C'
563;'PEDUTI';'SAO PAULO';'SP';'C'
564;'HOKKO/PEREIRAS';'PEREIRAS';'SP';'C'
565;'DIFFER_CONST';'SAO PAULO';'SP';'C'
566;'RHODIA/SBC';'SAO BERNARDO DO CAMPO';'SP';'C'
567;'BOEHLER_THYSSEN';'Sao Paulo';'SP';'A'
568;'MILLISUL';'PORTO ALEGRE';'RS';'C'
570;'FISHER';'MATAO';'SP';'C'
571;'FISCHER_MATAO';'Matao';'SP';'A'
572;'ENESA';'CUBATAO';'SP';'C'
1690;'1G/SAO PAULO';'SAO PAULO';'SP';'C'
1691;'1G/SJBV';'SAO JOAO DA BOA VISTA';'SP';'C'
1692;'MULLER_BEBIDAS';'PIRASSUNUNGA';'SP';'A'
1693;'7 ERVAS';'Hortolandia';'SP';'C'
1694;'A_ANALISA_ANAL_CLIN';'PORTO VELHO';'RO';'C'
1695;'A AZEVEDO';'SAO PAULO';'SP';'C'
1696;'A BRONZINOX';'Sao Paulo';'SP';'A'
1697;'A S FARMA';'RIBEIRAO PRETO';'SP';'A'
1698;'A TONAL';'FRANCA';'SP';'C'
1699;'ABB_LTDA_GUARULHOS';'Guarulhos';'SP';'A'
1700;'ABB';'OSASCO';'SP';'A'
1701;'ABC';'UBERLANDIA';'MG';'C'
1703;'ABEU';'SAO PAULO';'SP';'C'
1704;'ABIMAQ';'SAO PAULO';'SP';'C'
1705;'ABP_CIM_PORTLAND';'CANTAGALO';'RJ';'C'
1706;'ABPPC';'CAMPINAS';'SP';'C'
1707;'ABRAS';'SAO PAULO';'SP';'C'
1708;'ABTCP/SAO PAULO';'SAO PAULO';'SP';'C'
1709;'ABTCP/STA CATARINA';'LAGES';'SC';'C'
1710;'ACAD ANCHIETA';'SAO PAULO';'SP';'C'
1711;'ACEPLAST_IND_PLAST';'CURITIBA';'PR';'C'
1713;'ACHESON';'Cotia';'SP';'A'
1714;'ACIL';'SAO PAULO';'SP';'C'
1717;'ACOPLAST';'GUARULHOS';'SP';'C'
1718;'ACQUAPLANT';'JOINVILLE';'SC';'C'
1719;'ACRILEX_TINTAS';'SAO BERNARDO DO CAMPO';'SP';'A'
1720;'ACRINOR';'CAMACARI';'BA';'A'
1721;'ACTRON';'SAO PAULO';'SP';'C'
1722;'ACUMEL';'SAO PAULO';'SP';'C'
1723;'ADA';'SAO PAULO';'SP';'C'
1724;'ADAMAS';'OSASCO';'SP';'C'
1725;'ADAMI_MADEIRAS';'CACADOR';'SC';'C'
1726;'ADDAX_IND_QUIM';'DIADEMA';'SP';'A'
1727;'ADECOL_IND_QUIMICA';'GUARULHOS';'SP';'A'
1728;'ADESI_ADESIVOS';'Araucaria';'PR';'A'
1729;'ADESOL/RIB PIRES';'RIBEIRAO PIRES';'SP';'C'
1730;'ADESOL';'SAO PAULO';'SP';'C'
1731;'ADHEX/JOSE BONIFACIO';'JOSE BONIFACIO';'SP';'C'
1732;'ADINOR';'Feira de Santana';'BA';'A'
1733;'ADIQUIMA';'SAO PAULO';'SP';'C'
1736;'ADORO';'VARZEA PAULISTA';'SP';'C'
1737;'ADRIZYL';'SAO BERNARDO DO CAMPO';'SP';'C'
1738;'ADU/MARIA';'CAMPINAS';'SP';'C'
1739;'ADVANCE/S.PAULO';'SÃO PAULO';'SP';'C'
1740;'ADVANCED';'RIO DE JANEIRO';'RJ';'C'
1741;'ADVENTISTA/MS';'CAMPO  GRANDE';'MS';'C'
1742;'ADVENTISTA/SC';'SANTA CATARINA';'SC';'C'
1743;'AEC';'SAO PAULO';'SP';'C'
1744;'AEG';'SAO PAULO';'SP';'C'
1745;'AEGIS';'SAO PAULO';'SP';'C'
1746;'AEI';'ITAPEVI';'SP';'C'
1747;'ASS_FLUMINENSE_EDUC';'DUQUE DE CAXIAS';'RJ';'C'
1748;'AFINITEC';'SAO JOAO DE MERITI';'RJ';'C'
1749;'LINDE_JUNDIAI';'JUNDIAI';'SP';'A'
1750;'AGAPRINT';'SAO PAULO';'SP';'C'
1751;'AGB';'SAO PAULO';'SP';'C'
1753;'AGENA';'SAO PAULO';'SP';'C'
1754;'AGHA';'SÃO PAULO';'SP';'C'
1756;'AGRIFOOD';'ANAPOLIS';'DF';'C'
1757;'AGRIPALM';'ITUBERA';'BA';'C'
1758;'AGROEMPRESA/ARG.';'';'* ';'C'
1759;'AGROFLORA';'BRAGANCA PAULISTA';'SP';'C'
1760;'AGROLAB';'vila Velha';'ES';'A'
1762;'AGS/QUIMICA';'BARUERI';'SP';'C'
1763;'AGTO';'SANTA ROSA';'RS';'C'
1764;'MOINHO_AGUA_ BRANCA';'SAO PAULO';'SP';'C'
1765;'AGUA PETROPOLIS/SP';'SAO PAULO';'SP';'C'
1766;'AGUAS CLARAS';'MOCOCA';'SP';'C'
1767;'AGUIA ARMAZENAGEM';'PONTA GROSSA';'PR';'A'
1768;'BISCOITOS_AGUIA';'SIMOES FILHO';'BA';'C'
1769;'AGUIA QUIMICA';'PONTA GROSSA';'PR';'A'
1770;'ACADEMIA_MILIT_AGULHAS_NEGRAS';'RESENDE';'RJ';'A'
1771;'AHB/HB';'BAURU';'SP';'C'
1772;'AIDS';'SAO PAULO';'SP';'C'
1773;'AIR PRODUCTS';'MOGI DAS CRUZES';'SP';'A'
1774;'ACUMULADORES_AJAX';'BAURU';'SP';'C'
1775;'AJINOMOTO/LIMEIRA';'LIMEIRA';'SP';'A'
1776;'AJINOMOTO_SAOPAULO';'SAO PAULO';'SP';'A'
1777;'AJURICABA';'ASSIS';'SP';'C'
1778;'AKEBONO';'PIEDADE';'SP';'C'
1779;'AKZO/C LIMPO';'SAO PAULO';'SP';'C'
1780;'AKZO_NOBEL_ITUPEVA';'ITUPEVA';'SP';'C'
1781;'ALANA';'FLORIANOPOLIS';'SC';'C'
1782;'ETERNAL_IND_TRAT_RESIDUOS_AMAZ';'MANAUS';'AM';'C'
1783;'BORDEN_QUIMICA_COTIA';'COTIA';'SP';'C'
1784;'BORDEN_QUIMICA_CURITIBA';'CURITIBA';'PR';'A'
1785;'BORDEN_QUIMICA_SP';'SAO PAULO';'SP';'C'
1786;'ALBANY_TECIDOS_TECNICOS';'INDAIAL';'SC';'A'
1787;'ALBARUS';'GRAVATAI';'RS';'C'
1788;'ALBERTO BELESSO';'JUNDIAI';'SP';'C'
1789;'ALBESA/ESPIRITO ST';'BOA ESPERANCA';'ES';'C'
1790;'ALBESA/SAO PAULO';'SAO PAULO';'SP';'C'
1791;'ALBION';'SAO PAULO';'SP';'C'
1792;'ALBRAS_ALUMINIO_PA';'BARCARENA';'PA';'A'
1793;'ALCALIS';'RIO DE JANEIRO';'RJ';'C'
1794;'ALCAN_ALUM_BAHIA';'CANDEIAS';'BA';'C'
1796;'ALCANA_DEST_ALCOOL';'MANUQUE';'MG';'C'
1797;'ALCARAZ/EDUARDO';'FORTALEZA';'CE';'C'
1798;'ALCHEMYA/SAO PAULO';'SAO PAULO';'SP';'C'
1799;'ALCOA/BARUERI';'BARUERI';'SP';'C'
1800;'ALCOA/COTIA';'COTIA';'SP';'C'
1801;'ALCOA_ALUMINIO_MG';'POCOS DE CALDAS';'MG';'A'
1802;'ALCOA/SALTO';'SALTO';'SP';'C'
1803;'ALCOA/SCS';'SAO CAETANO DO SUL';'SP';'C'
1804;'ALCOA/STO ANDRE';'Santo Andre';'SP';'A'
1805;'ALCOMAT';'CUIABA';'MT';'C'
1806;'ALCOOLVALE';'APARECIDO DO TABOAO';'MS';'C'
1807;'ALCOPAN';'POCONE';'MT';'A'
1808;'ALDORO';'RIO CLARO';'SP';'C'
1809;'ALEPH_HOMEOPATIA';'Sao Paulo';'SP';'C'
1810;'ALETRON';'DIADEMA';'SP';'C'
1811;'FARM_ALEXANDRINA';'SAO CARLOS';'SP';'C'
1812;'ALFA';'Sao Paulo';'SP';'A'
1813;'ALFA LAVAL';'Sao Paulo';'SP';'C'
1814;'ALGODOEIRA OLAN';'SAO BERNARDO DO CAMPO';'SP';'C'
1815;'ALIMENTA';'Contagem';'MG';'A'
1816;'ALIMENTUS';'CANOAS';'RS';'C'
1817;'ALISUL';'VALINHOS';'SP';'C'
1818;'ALKAEST';'PORTO ALEGRE';'RS';'C'
1819;'ALLEGRITOS/PARANA';'PINHAIS';'PR';'C'
1820;'ALLIED';'SOROCABA';'SP';'A'
1821;'ALLIMENTUS';'CHAPECO';'SC';'C'
1822;'ALLPLAS_EMBALAGENS';'COTIA';'SP';'A'
1823;'ALLTECH';'ARAUCARIA';'PR';'A'
1825;'ALMED';'São Paulo';'SP';'A'
1826;'ALMEIDA/MARGARETE';'MOMBUCA';'SP';'C'
1827;'ALOES';'SAO GONÇALO';'RJ';'C'
1828;'ALOPHARMA';'CAMPINAS';'SP';'A'
1829;'ALPARGATAS';'ARACAJU';'SE';'C'
1830;'ALPHA BEST';'SAO PAULO';'SP';'C'
1831;'ALPHA GALVANO';'Itaquaquecetuba';'SP';'A'
1832;'ALPHA LAB';'SAO JOSE DO RIO PRETO';'SP';'C'
1833;'ALPHAGEOS';'BARUERI';'SP';'C'
1834;'ALPHAVILLE';'CURITIBA';'PR';'C'
1835;'ALPINA';'SAO PAULO';'SP';'C'
1836;'USINA_ALTO_ALEGRE';'COLORADO';'PR';'A'
1837;'ALUMAR_ALUMINIO';'SAO LUIS';'MA';'A'
1838;'ALUMINIO MONACO';'SAO PAULO';'SP';'C'
1839;'ALVES GRACA';'SAO PAULO';'SP';'C'
1840;'ALVES/FABIO';'SANTOS';'SP';'C'
1841;'AMACOCO';'ANANINDEUA';'PA';'C'
1842;'AMAFI/SAO_PAULO';'SAO PAULO';'SP';'C'
1843;'AMAFITOS';'SAO PAULO';'SP';'C'
1844;'AMBIENCIA';'BARUERI';'SP';'C'
1845;'AMBIENTAL_BRASIL';'SAO PAULO';'SP';'C'
1846;'AMBIENTAL NAGEM';'VITORIA';'ES';'C'
1847;'AMBIOTEC';'SAO JOSE DOS CAMPOS';'SP';'A'
1848;'AMCEL';'SAO PAULO';'SP';'C'
1849;'AMCLEF';'SAO PAULO';'SP';'C'
1850;'AMERICO';'TRES RIOS';'RJ';'C'
1851;'AMEROM';'GUARULHOS';'SP';'C'
1852;'AMEROPA';'SAO PAULO';'SP';'C'
1853;'AMICO';'SAO PAULO';'SP';'C'
1854;'AMITEL_COM_VIDROS';'Sao Paulo';'SP';'A'
1855;'AMONEX';'GUARULHOS';'SP';'C'
1856;'AMP/PAULISTA';'BRAGANCA PAULISTA';'SP';'C'
1857;'AMP/SAO PAULO';'SAO PAULO';'SP';'C'
1858;'AMPHORA';'BELO HORIZONTE';'MG';'A'
1859;'AMSCO';'S.PAULO';'SP';'C'
1860;'AMYLUM';'SAO PAULO';'SP';'C'
1861;'ANACLINICA';'ARCOS';'MG';'C'
1862;'ANACON';'SAO BERNARDO DO CAMPO';'SP';'C'
1863;'MOINHO_ANACONDA';'CURITIBA';'PR';'C'
1864;'CASAADELINO_ANACONDA';'SAO PAULO';'SP';'C'
1865;'ANACONDA_SP';'SAO PAULO';'SP';'C'
1866;'ANALYTICAL';'SAO PAULO';'SP';'C'
1867;'ANAYOTES';'UBERLANDIA';'MG';'C'
1868;'ANCHIETA PNEUS';'VINHEDO';'SP';'C'
1870;'FUND_ANGLO';'SAO PAULO';'SP';'C'
1871;'ANGLO/ITAPOLIS';'ITAPOLIS';'SP';'C'
1872;'ANHUMAI';'TAMBOARA';'PR';'C'
1873;'ANICUS';'RECIFE';'PE';'C'
1875;'ANION';'SAO PAULO';'SP';'C'
1876;'ANNAPELE';'Florianópolis';'SC';'A'
1877;'ANTARCTICA/CUIABA';'CUIABA';'MT';'C'
1878;'BRAHMA/SP';'SAO PAULO';'SP';'C'
1879;'ANTARCTICA/PARA';'BELEM';'PA';'C'
1880;'ANTARCTICA/TEREZIN';'Terezina';'PI';'A'
1881;'ANTIQUA';'São Paulo';'SP';'A'
1882;'AOKI/VL.MARIANA';'SAO PAULO';'SP';'C'
1883;'AOTEC';'SAO PAULO';'SP';'C'
1884;'AP/BORRACHA';'SAO PAULO';'SP';'C'
1885;'APA';'ATIBAIA';'SP';'C'
1886;'APA COLOR';'ATIBAIA';'SP';'C'
1887;'APBA';'SAO PAULO';'SP';'C'
1888;'APEC';'PRESIDENTE PRUDENTE';'SP';'C'
1889;'APIARIO HAROLDO';'GOIANIA';'GO';'C'
1890;'APIARIO STA CATARINA';'CAMPINAS';'SP';'C'
1891;'APIL';'PARA';'PA';'C'
1892;'APLIMIS';'SAO PAULO';'SP';'C'
1893;'APLIQUIM';'SAO PAULO';'SP';'C'
1894;'APLIQUIMICA';'Sao Paulo';'SP';'C'
1896;'APTA';'CUIABA';'MT';'C'
1897;'AQUAL/SAO PAULO';'SAO PAULO';'SP';'C'
1898;'AQUALAB';'GUARULHOS';'SP';'C'
1899;'AQUAPLAN_TECNOLOGIA';'São Paulo';'SP';'A'
1900;'AQUATEC';'SAO PAULO';'SP';'C'
1901;'AQUILA';'ICARA';'SC';'C'
1902;'AQUINO';'SAO JOAO DA BARRA';'RJ';'C'
1904;'ARABIAN';'SAO PAULO';'SP';'C'
1905;'ARACRUZ CELULOSE/RJ';'RIO DE JANEIRO';'RJ';'C'
1906;'ARACRUZ FLORESTAL';'Aracruz';'ES';'A'
1907;'QUIM_ARAGUAYA';'BARUERI';'SP';'C'
1908;'ARAMAICA';'SAO PAULO';'SP';'C'
1909;'ARAPOTI';'ARAPOTI';'PR';'C'
1910;'ARATU CIMENTO';'SALVADOR';'BA';'C'
1911;'ARATU PLASTICOS';'SIMOES FILHO';'BA';'C'
1912;'ARAUGLASS';'SAO CAETANO DO SUL';'SP';'C'
1913;'ARAUJO';'VARGINHA';'MG';'C'
1914;'ARAUPEL';'QUEDAS DO IGUAÇU';'PR';'A'
1915;'ARBAME';'EMBU DAS ARTES';'SP';'C'
1916;'ARBO';'CAMPINAS';'SP';'C'
1917;'ARBOL';'BELEM';'PA';'C'
1918;'ARCHIFAZ_ARQ_PLAN';'São Paulo';'SP';'C'
1919;'ARCO ARQUITETURA';'SAO PAULO';'SP';'A'
1920;'ARCO_IRIS';'SAO PAULO';'SP';'C'
1922;'ARCO-IRIS';'SAO PAULO';'SP';'C'
1923;'ARCO/ITATIBA';'ITATIBA';'SP';'C'
1924;'ARCO/SANTOS';'SAO PAULO';'SP';'C'
1925;'ARCO/SAO PAULO';'SAO PAULO';'SP';'C'
1926;'ARCOL CONSTRUCOES';'MACAPA';'AP';'C'
1927;'ARCOPLAN';'SAO PAULO';'SP';'C'
1928;'ARETINO';'SAO PAULO';'SP';'C'
1929;'ARGAL_QUIMICA';'São Caetano do Sul';'SP';'A'
1930;'ARGALIT';'CARIACICA';'SC';'C'
1931;'ARIRIBA';'BALNEARIO CAMBORIU';'SC';'C'
1932;'ARISCO';'SAO PAULO';'SP';'C'
1933;'BLAU_FARM/ARISTON';'SAO PAULO';'SP';'A'
1934;'LH_LAB/ARISTON';'SAO PAULO';'SP';'A'
1935;'ARISTON POLIMEROS';'DIADEMA';'SP';'C'
1936;'ARLINA';'SAO PAULO';'SP';'C'
1937;'ARLVOS';'SANTO ANDRE';'SP';'C'
1938;'ARMCO';'SAO PAULO';'SP';'C'
1939;'ARNO';'SAO PAULO';'SP';'C'
1940;'ARO';'GUARULHOS';'SP';'C'
1941;'AROMA DO CAMPO';'SAO PAULO';'SP';'C'
1942;'AROMAX/DIADEMA';'Pindamonhangaba';'SP';'A'
1943;'AROTEC';'Cotia';'SP';'A'
1944;'ARQUIPLAST';'SAO JOSE';'SC';'A'
1945;'ARQUIVO PUBLICO/DF';'BRASILIA';'DF';'C'
1946;'ART PHARMA';'Jundiaí';'SP';'A'
1947;'INDS_ARTEB';'SAO BERNARDO DO CAMPO';'SP';'A'
1948;'ARTEPEROLA';'RIO DE JANEIRO';'RJ';'C'
1949;'ARTEX';'SAO PAULO';'SP';'C'
1950;'ARTPHARMA';'RIO DE JANEIRO';'RJ';'C'
1951;'INST_SOLID_A_FAMILIA';'SAO PAULO';'SP';'C'
1952;'ASEQ';'SAO PAULO';'SP';'C'
1953;'ASHBY';'AMPARO';'SP';'C'
1954;'ASHLAND';'Campinas';'SP';'A'
1955;'ASHLOMS';'CAMPINAS';'SP';'C'
1956;'ASL/PORTO ALEGRE';'PORTO ALEGRE';'RS';'C'
1957;'ASPROPLASTIC';'SAO PAULO';'SP';'C'
1958;'ASS/INCOR';'SAO PAULO';'SP';'C'
1959;'ASSAY';'SAO PAULO';'SP';'C'
1960;'ASSESSORIA';'SAO BERNARDO DO CAMPO';'SP';'C'
1961;'ASSESSORIA TECNICA';'SAO PAULO';'SP';'C'
1962;'ASTA';'Sao Paulo';'SP';'A'
1963;'ASTEC';'EMBU DAS ARTES';'SP';'C'
1964;'ASTEMP';'SANTO ANDRE';'SP';'C'
1965;'ASTER';'Sorocaba';'SP';'A'
1966;'ASTER BIL';'Sao Paulo';'SP';'C'
1967;'ASTRA /JUNDIAI1';'JUNDIAI';'SP';'C'
1968;'ASTRA TRIANGULO';'UBERLANDIA';'MG';'C'
1969;'GENOM/BARUERI';'BARUERI';'SP';'C'
1970;'ASTRA/JUNDIAI2';'JUNDIAI';'SP';'C'
1971;'ASTUT';'SAO PAULO';'SP';'C'
1972;'ATB';'CAMPO LIMPO PAULISTA';'SP';'C'
1973;'ATCELL';'SAO PAULO';'SP';'C'
1974;'ATENA';'MOGI MIRIM';'SP';'C'
1975;'ATENEU';'SAO CAETANO DO SUL';'SP';'C'
1976;'ATHENAS';'SAO PAULO';'SP';'C'
1977;'ATIBAIA';'JARINU';'SP';'C'
1978;'ATLANTA';'GUARULHOS';'SP';'C'
1979;'ATLANTICA';'GUARULHOS';'SP';'C'
1980;'ATLANTICO';'NITEROI';'RJ';'C'
1981;'ATLAS COPCO';'SAO BERNARDO DO CAMPO';'SP';'C'
1982;'ATLAS METALURGICA';'SAO PAULO';'SP';'C'
1983;'ATOTECH_GALVANOTECN';'TABOAO DA SERRA';'SP';'A'
1984;'AUM';'LINS';'SP';'C'
1985;'AUREA';'PASSA QUATRO';'MG';'C'
1986;'AURICCHIO METAIS';'DIADEMA';'SP';'C'
1987;'AURICCHIO/ESP';'ESP. SANTO DO PINHAL';'SP';'C'
1988;'AURICCHIO/SP';'SAO PAULO';'SP';'A'
1989;'AURORA';'QUILOMBO';'SC';'A'
1990;'AUTO METAL';'DIADEMA';'SP';'C'
1991;'AUTOTRAVI';'Caxias do Sul';'RS';'A'
1992;'AVARE';'CERQUEIRA CESAR';'SP';'C'
1993;'AVIC';'RECIFE';'PE';'C'
1994;'AXXIS';'SAO BERNARDO DO CAMPO';'SP';'C'
1995;'AYMORE/CONTAGEM';'CONTAGEM';'MG';'C'
1996;'AZIL';'SAO PAULO';'SP';'C'
1997;'AZUR';'BARUERI';'SP';'C'
1998;'B.HERZOG';'GUARULHOS';'SP';'C'
1999;'BACARDI';'Sao Bernardo do Campo';'SP';'A'
2000;'IND_AZULEJOS_BAHIA';'SALVADOR';'BA';'C'
2001;'BAHIA LAB';'SALVADOR';'BA';'C'
2002;'MOINHO_DA_BAHIA';'SALVADOR';'BA';'C'
2003;'CIA_BAHIANA_PESQ_MIN';'Salvador';'BA';'C'
2004;'BAK/MOGI GUACU';'MOGI GUACU';'SP';'C'
2005;'LABORATORIOS_BALDACCI';'São Paulo';'SP';'A'
2006;'LATSIS';'CURITIBA';'PR';'C'
2007;'BAMBOZZI';'MATAO';'SP';'C'
2008;'BAMBU';'EMBU-GUACU';'SP';'C'
2009;'BANCO CENTRAL';'SAO PAULO';'SP';'C'
2010;'BANCO SANGUE SAO PAU';'SAO PAULO';'SP';'C'
2011;'BANDEIRANTE';'SAO PAULO';'SP';'C'
2013;'BAPTISTA';'BAURU';'SP';'C'
2014;'BAPTISTELLA';'ITATIBA';'SP';'A'
2015;'BAQ';'SUZANO';'SP';'C'
2016;'BARBERO';'SOROCABA';'SP';'C'
2017;'BARBOSA ARQUITETURA';'SAO PAULO';'SP';'C'
2018;'BARILLA';'GOIANIA';'GO';'C'
2019;'BARION';'CURITIBA';'PR';'C'
2020;'BARRETO';'ILHEUS';'BA';'C'
2021;'BARRETO ME/MANAUS';'MANAUS';'AM';'C'
2022;'BARROS ROBERTO';'SAO PAULO';'SP';'C'
2023;'QUIM_BARUEL_ITAIM';'SAO PAULO';'SP';'C'
2024;'QUIM_BARUEL_BROOKLIN';'SAO PAULO';'SP';'C'
2025;'BASF/JACAREI';'Jacareí';'SP';'A'
2026;'BASF/PE';'JABOATAO DOS GUARARAPES';'PE';'A'
2027;'BASF/RJ';'RIO DE JANEIRO';'RJ';'C'
2028;'BASF/RS';'SAPUCAIA DO SUL';'RS';'C'
2030;'BATAVO';'CASTRO';'PR';'C'
2031;'BATEL';'COTIA';'SP';'C'
2032;'BAUDUCCO/SP3';'GUARULHOS';'SP';'C'
2033;'BAUDUCO';'GUARULHOS';'SP';'A'
2034;'BAVEL';'SALVADOR';'BA';'C'
2035;'BAXTER/SP2';'SAO PAULO';'SP';'C'
2036;'BAYER/P FELIZ';'PORTO FELIZ';'SP';'C'
2037;'BC CONSTRUTORA';'CUIABA';'MT';'C'
2038;'BEIERSDORF_NIVEA';'ITATIBA';'SP';'A'
2039;'BEBIDAS';'CAMACARI';'BA';'C'
2040;'BEBIDAS ASTECA';'PRESIDENTE PRUDENTE';'SP';'C'
2041;'BEBIDAS WILSON';'PRESIDENTE  PRUDENTE';'SP';'C'
2042;'BECKER';'São José dos Campos';'SP';'A'
2043;'BEIRA ALTA';'GUARULHOS';'SP';'C'
2044;'BEIRUTH';'SAO PAULO';'SP';'C'
2045;'BEL_PROD_ALIMENTICIOS';'MARILIA';'SP';'A'
2046;'BELA VISTA ALIMENTIC';'SAO PAULO';'SP';'C'
2047;'BELA VISTA ENZIMATIC';'SAO PAULO';'SP';'C'
2048;'BELA VISTA/GO1';'GOIANIA';'GO';'C'
2049;'BELA VISTA/GO2';'BELA VISTA DE GOIAS';'GO';'A'
2050;'BELGA';'CURITIBA';'PR';'C'
2051;'BELGO BRASILEIRA';'MOGI DAS CRUZES';'SP';'C'
2052;'BELGO_BEKAERT';'Osasco';'SP';'A'
2053;'BELGO MINEIRA/SP';'SAO PAULO';'SP';'C'
2054;'FARM_BELLAFARMA';'CAXIAS DO SUL';'RS';'A'
2055;'BELMAY';'SAO PAULO';'SP';'C'
2056;'BELMETAL';'SOROCABA';'SP';'C'
2057;'BELMONTE/PE';'SAO JOSE DO BELMONTE';'PE';'C'
2058;'BELZER';'GUARULHOS';'SP';'C'
2059;'BEMA';'CONTAGEM';'MG';'C'
2060;'BEMPOSTA';'RIO DE JANEIRO';'RJ';'C'
2061;'BENTONIT_UNIAO_NE';'SAO PAULO';'SP';'A'
2062;'BERACA_SP';'SAO PAULO';'SP';'C'
2063;'LABORATORIO_BERGAMO';'TABOAO DA SERRA';'SP';'A'
2064;'BERNARDO/MARCO';'Sao Paulo';'SP';'A'
2065;'BERTIN';'Lins';'SP';'A'
2066;'BERTOLI';'CUIABA';'MT';'C'
2067;'BEST QUIMICA';'São Bernardo do Campo';'SP';'A'
2068;'BETEL';'Mogi Guacu';'SP';'C'
2069;'BETZ';'VILA VELHA';'ES';'C'
2070;'BEVI_PLASTIC';'SAO PAULO';'SP';'C'
2071;'BEYCAR';'Taboao da Serra';'SP';'C'
2072;'BEZON ENGA';'RIO DE JANEIRO';'RJ';'C'
2073;'BG_BRASIL/SP';'OSASCO';'SP';'A'
2074;'BG_BRASIL/GOIAS';'BOIATUBA';'GO';'C'
2075;'BH LAB';'Belo Horizonte';'MG';'A'
2076;'BIANCO';'SAO PAULO';'SP';'C'
2077;'BIAPO';'GOIANIA';'GO';'C'
2078;'CTA/BIBLIOTECA';'Sao Jose dos Campos';'SP';'A'
2079;'BICARBON';'DIADEMA';'SP';'C'
2080;'BIESP';'SAO PAULO';'SP';'C'
2081;'BILLI_FARMA/CBELO';'SAO PAULO';'SP';'C'
2082;'BILLI_FARMA/FREG_O';'SAO PAULO';'SP';'C'
2083;'BIO CONTROL';'SAO PAULO';'SP';'C'
2085;'BIO SCIENCE';'SAO PAULO';'SP';'C'
2086;'BIO/TRADE';'SAO PAULO';'SP';'C'
2087;'BIOAGUA';'SALVADOR';'BA';'C'
2088;'BIOATIVA';'LARANJAL PAULISTA';'SP';'C'
2089;'BIOCHEMIKA';'PIRACICABA';'SP';'C'
2090;'ITAN_SERVICOS';'SAO PAULO';'SP';'C'
2091;'BIOCLEAN/PROD LIMPEZ';'SAO PAULO';'SP';'C'
2092;'BIOCONSULT';'SAO PAULO';'SP';'C'
2093;'BIOCROMA';'SAO PAULO';'SP';'C'
2094;'BIODIDATICA';'SAO PAULO';'SP';'C'
2095;'BIOFARMA';'São Paulo';'SP';'A'
2096;'BIOFLORA';'RIBEIRAO PRETO';'SP';'C'
2097;'BIOKOSMA';'ARARAS';'SP';'C'
2098;'BIOLAV';'SAO PAULO';'SP';'C'
2099;'BIOLIFE';'PORTO ALEGRE';'RS';'C'
2100;'BIOLOGIA/UFBA';'SALVADOR';'BA';'C'
2101;'INST_BIOLOGICO_SP';'SAO PAULO';'SP';'A'
2102;'BIOLAGICO/CAMPINAS';'CAMPINAS';'SP';'C'
2103;'BIOLOGICO/MATAO';'SAO PAULO';'SP';'C'
2104;'BIOSAN';'PIRACICABA';'SP';'C'
2106;'BIOSPHERA';'ITU';'SP';'C'
2107;'BIOSYSTEMS';'Curitiba';'PR';'A'
2108;'BIOTEST';'SAO PAULO';'SP';'C'
2109;'BIRIGUI';'BIRIGUI';'SP';'C'
2110;'BITRON';'ITAPEVI';'SP';'C'
2111;'LAB_BIOQ_JD_PAULISTA';'SAO PAULO';'SP';'C'
2112;'BLACK&DECKER';'MINAS GERAIS';'MG';'C'
2113;'BLANVER_FARMOQUIMICA_COTIA';'COTIA';'SP';'C'
2115;'BLINDEX';'CACAPAVA';'SP';'C'
2116;'BMC ENGA.';'SAO PAULO';'SP';'C'
2117;'BMR';'SAO PAULO';'SP';'C'
2118;'BOA VISTA';'CRUZEIRO';'SP';'C'
2119;'BOAINAIN';'SAO BERNARDO DO CAMPO';'SP';'C'
2120;'BOAVIDA';'PIRACICABA';'SP';'C'
2121;'BOBINEX';'EMBU DAS ARTES';'SP';'C'
2122;'GMEC/BOBS';'RIO DE JANEIRO';'RJ';'C'
2123;'EDWARDS_VACUO_LTDA';'São Paulo';'SP';'A'
2124;'BOEHME';'DIADEMA';'SP';'C'
2125;'BOLEY';'SALVADOR';'BA';'C'
2126;'BOLS';'MOGI DAS CRUZES';'SP';'C'
2127;'BOM APETITE';'SAO PAULO';'SP';'C'
2128;'BOM DIA';'VARGINHA';'MG';'C'
2129;'BOM GARFO';'FLORIANOPOLIS';'SC';'C'
2130;'FARM_BOM_PASTOR';'';'* ';'C'
2131;'GLAUCIA_BOMBARDI';'ARARAQUARA';'SP';'C'
2132;'BOMBRIL/BAHIA';'SIMOES FILHO';'BA';'C'
2133;'BOMBRIL/SAO PAULO';'SAO PAULO';'SP';'C'
